date,data,source,score
2022-03-10 06:55:17,"#Green_Hydrogen Market to grow at 13.2% CAGR during the forecast period
Read More @ https://t.co/CVKPaVg21x

#energy #renewableenergy #powergeneration #scienceandenvironment #energystorage #hydrogen #power #naturalresources #fuelcells #renewables #cleanenergy",Mayur09187791,-0.9847501516342163
2022-03-10 06:51:37,"Not just stupid Dick, we don’t need to do this with all the risks you outline, when we have cheaper &amp; more sustainable green sources of electricity. We do need more ‘storage’ options: hydro &amp; hydrogen. We do not need expensive, dangerous, cancer-causing nuclear in Scotland https://t.co/RVzhqGPxlU",StFilansDream,-0.9938754439353943
2022-03-10 06:36:48,@adam3us And the energy needs for green hydrogen will dwarf miners'. Somehow they should cooperate. Maybe miners get *their* stranded energy once the hydrogen storages are topped up? @nic__carter,blk014,-0.9952738881111145
2022-03-10 06:31:32,The Age altered a news headline: https://t.co/EEgioB0SER https://t.co/deohafPJ9Z,ausheadlinebot,-0.9927143454551697
2022-03-10 06:31:23,RT @Politics_SMHAGE: RBA heir apparent Debelle unexpectedly quits to join Forrest’s green hydrogen play @swrighteconomy #ausecon #ausbiz  h…,broomstick33,-0.9987609386444092
2022-03-10 06:22:33,@abcnews Oh god. Just what we need! They haven't noticed Ukraine and the reasons it's so tragic? Green hydrogen doesn't even exist yet. It will be another one of Twiggys dumb ideas that goes no where like the all the other rent seeking ventures,sw2980,-0.9993419051170349
2022-03-10 06:18:07,The Age altered a news headline: https://t.co/EEgioB0SER https://t.co/oT8zlT17Ll,ausheadlinebot,-0.9912701845169067
2022-03-10 06:17:22,RT @joergkukies: Germany getting serious abt energy independence @KfW @RWE_AG &amp; @Gasunie just signed a Memorandum of Understanding to build…,mpungu17,-0.6387022733688354
2022-03-10 06:15:00,"To display its commitment to achieve #netzero emissions, @ahluss explains that India has incentivised the production of #greenhydrogen. https://t.co/d4VLsLWzV2",ORFMumbai,-0.9698269963264465
2022-03-10 06:14:46,Baru tahu ada Green Hydrogen 😃 https://t.co/lhNoQyOqye,iwan_koerniawan,-0.9835245609283447
2022-03-10 06:10:26,"“The problem isn’t travel, the problem is how we fuel our planes and ships” 

No, the problem IS travel. Change where/ how we travel. 

https://t.co/2yob9Izda5 https://t.co/IwvCUIsggP",MusingsEv,-0.9974876642227173
2022-03-10 06:04:31,"RT @DovifatB: Asia, along with Europe, is amongst the most attractive region in terms of developing green hydrogen, @FitchSolutions  report…",Kaplan4Oakland,0.99535071849823
2022-03-10 06:04:19,"One of most senior positions in the Australian economy, deputy RBA governor, is open after the surprise resignation of Guy Debelle. https://t.co/KEsRgsWB8z",QudachAU,0.9909029603004456
2022-03-10 06:01:30,"Asia, along with Europe, is amongst the most attractive region in terms of developing green hydrogen, @FitchSolutions  reported. Green hydrogen production is seen to grow by 30 gigawatts (GW) in Asia with an estimated output of 4.69 million tonnes. 
https://t.co/1IeKigaXin",DovifatB,0.9932367205619812
2022-03-10 06:00:34,"From de-salination to refuelling, talk to us during #CGHM2022 this March for all things Green Hydrogen. Connect now to set up a meeting with our teams

https://t.co/pEtu7CBt5j",ChetanGajria,0.9828967452049255
2022-03-10 05:57:22,RBA heir apparent Debelle unexpectedly quits to join Forrest’s green hydrogen play @swrighteconomy #ausecon #ausbiz  https://t.co/SmOB8ye7Hk,Politics_SMHAGE,-0.9968225955963135
2022-03-10 05:54:10,RT @Seequentglobal: Meager Creek is a prime location for using geothermal energy to generate “green hydrogen” that can be used in everythin…,Tsedendamba_O,0.9914311766624451
2022-03-10 05:52:25,Origin pushes Green hydrogen and announces 700MW battery+2 GW VPP to replace Eraring coal fired power station. #auspol #renewables https://t.co/vppISrtBkz via @renew_economy,brgn_mp,-0.7508514523506165
2022-03-10 05:50:27,"Greece’s green transition will include not only classic RES projects, but also energy storage, green technology including green hydrogen and green transport, and the development of offshore wind. In order to get moving on these developments, the @NationalBankGR",GreeceInvestor,0.950092077255249
2022-03-10 05:40:10,"@amitabhk87 @RonnieScrewvala The electricity in e-vehicles are sourced from polluting thermal power plants combusting fossil fuels. So, electric vehicles don't address the issue of global warming and climate change. Clean fuels like hydroelectricity or hydrogen (produced using green methods) be encouraged.",AndreRubin6,-0.9908342957496643
2022-03-10 05:38:36,@litcapital Green hydrogen.,arruah,0.9830936193466187
2022-03-10 05:30:29,@HawaiiDelilah Green Hydrogen Now!!! We're going to be lucky to adapt to Climate Change.,Gary49148971,0.9986340403556824
2022-03-10 05:29:56,RT @EnergyNews_Biz: Fortescue Future Industries (FFI) and Airbus have formed a working alliance to assist the aviation industry in decarbon…,mar13hydrogen,0.9524526596069336
2022-03-10 05:24:32,"@EdMarkey The Victorian Hydrogen Train, a couple of Vline Hydrogen buses and a small Green Hydrogen production facility would be the perfect industry starter package.  https://t.co/Ao0CXxWXzW",ChrisWh53353405,0.9977401494979858
2022-03-10 05:23:36,"Mitsubishi Corporation has set out an ambitious #decarbonization roadmap to transform its carbon-intensive businesses by 2030.

See insights on how they’ll get there in our new interview with President and CEO Takehiko Kakiuchi: https://t.co/ms1Sut4UVf 

#sustainability #hydrogen https://t.co/7iVEZf3LNE",stratandbiz,0.9955019354820251
2022-03-10 05:04:19,"RT @dorfman_p: Solar farms along tsunami-ravaged coastlines, green energy ""micro-grids"" and the experimental production of non-polluting hy…",mlcr84,-0.9250944256782532
2022-03-10 05:00:05,RT @Udayindiaonline: Govt notifies Green Hydrogen Policy for production of Green Hydrogen or Green Ammonia using renewable sources of energ…,pushpamjha23,-0.9777474999427795
2022-03-10 04:56:27,https://t.co/XBaw1zLnaE https://t.co/4DE1LQKsfE,atanubasu,-0.9941714406013489
2022-03-10 04:55:48,https://t.co/QcBR9RFAQF,AyataAnalytics,-0.9895015358924866
2022-03-10 04:45:17,RT @iainpackham: #Egypt oil minister Tarek El Molla @CERAWeek eyes big COP27 announcement to develop a  #hydrogen corridor to Europe. Parti…,BenjaminSchroed,-0.8003483414649963
2022-03-10 04:38:36,RT @FernandoLeft: Yes indeed - We don't have LNG or oil export terminals to get Canadian fossil fuels to the EU and building one will take…,DanWoy,-0.9813516736030579
2022-03-10 04:31:02,https://t.co/HNuDKeCsvU,tixhonjm,-0.994481086730957
2022-03-10 04:30:00,"💡#GreenHydrogen is versatile &amp; can be used in many industries. However, it requires dedicated #renewables  supplies. Centralised applications with high &amp; continuous demand should be given priority, allowing production to expand at scale.

Read new report: https://t.co/Uw1fmA75q3 https://t.co/4SMkZs5hOw",IRENA,0.9818381071090698
2022-03-10 04:29:25,South Africa: Proof of Concept Project Launched for Green Hydrogen https://t.co/gcHeWsUkYL,crudemixafrica,-0.7097872495651245
2022-03-10 04:21:32,"@Ramnath_Kamat @Heisenberg369 How about lithium , lithium is so hazard material , especially in developing countries it takes million labour lives due to lack of saftey protocol s 

Only green energy is hydrogen 
Soon we will be there",dr91045,-0.9928227663040161
2022-03-10 04:18:29,https://t.co/DcFqANWK7x,tixhonjm,-0.9939863681793213
2022-03-10 04:00:13,"The German-Philippine Chamber of Commerce and Industry (GPCCI) said it is exploring the potential of the Philippine market for green hydrogen as a future source of energy.

https://t.co/XOUQeoPr44",PHResourcesJrnl,0.99562007188797
2022-03-10 04:00:05,"Meager Creek is a prime location for using geothermal energy to generate “green hydrogen” that can be used in everything from transportation to home heating.  

Watch the video to learn more: https://t.co/HFy1f2kmNV  

#leapfrog #geology #geologist #seequent #greenenergy #energy https://t.co/xumd94QZvK",Seequentglobal,0.7716931104660034
2022-03-10 03:55:45,@jbonbon91 @SarahCPickens @sdavidson118 @LPNH @POTUS I am not familiar with Green Hydrogen.  Will be an interesting study tonight. :),MaggieW13899744,-0.5219795107841492
2022-03-10 03:53:31,Fortescue teams up with aero giant Airbus to accelerate green hydrogen planes https://t.co/E0RIJz4WZs via @renew_economy,anna26458,-0.9150826930999756
2022-03-10 03:43:00,"RT @TheAfricaReport: #Egypt is pole position as a green hydrogen supplier as Europe seeks alternatives to #Russian oil and gas, says James…",TheAfricaReport,0.8554121851921082
2022-03-10 03:42:31,@jimfarley98 how about hydrogen cars. SunHydrogen is working on green hydrogen.,americanraj,-0.8528605103492737
2022-03-10 03:18:22,"Green hydrogen is cheaper than gray 
In many places of the world, green hydrogen is currently cheaper than gray hydrogen. The biggest reason is the conflict in Ukraine.
https://t.co/3pbH0bNO7B",winnernfc,-0.9717497229576111
2022-03-10 03:16:00,"RT @ABBMeasurement: Green or Blue, #Hydrogen offers huge potential for meeting the Paris Agreement CO2 targets. Download our white papers t…",anushka_kadam,-0.7333624958992004
2022-03-10 03:15:58,"RT @sdarsystems: #ZeroCarbonShipping
It is possible to retrofit existing shipping vessels to run on Green Hydrogen converted to Liquid Fuel…",rosiaXbot,-0.9982958436012268
2022-03-10 03:12:55,"RT @DavidOsmond8: “Other” is deliberately left undefined. In the short-medium term, it’s likely to be gas, hopefully transitioning to a zer…",___Cashy,-0.9996292591094971
2022-03-10 03:12:17,"RT @Johnson4Dallas: Our family always kept that stuff on hand along with: Creomulsion, Vicks, Witch Hazel, Hydrogen Peroxide, and White and…",DMCREDI,0.9885388016700745
2022-03-10 03:11:13,RT @All4Energy: At the Gov’s climate task force meeting this afternoon. Now hearing a presentation on a proposal for a green hydrogen hub i…,DarrylMW,0.910610020160675
2022-03-10 03:05:05,"Our family always kept that stuff on hand along with: Creomulsion, Vicks, Witch Hazel, Hydrogen Peroxide, and White and Green Alcohol.",Johnson4Dallas,0.9950692653656006
2022-03-10 02:59:36,"Sorry, it’s real! Billions of dollars has stood up huge wind and solar farms WORLDWIDE!! The big boon is in Green Hydrogen. Hubs are being worked on in TX CA UT &amp; MS. Can be used in commercial, to produce electricity &amp; in agriculture. https://t.co/zvRwxQaQ5s",becky_tull,-0.9769418835639954
2022-03-10 02:54:55,RT @5stocksinto: 5 Aussie Stocks Into Hydrogen https://t.co/rnFMR1A44s  #Australia #Green #Energy #Stocks #Investing #Hydrogen #Fuelcell #R…,5stocksinto,-0.9875482320785522
2022-03-10 02:50:43,"We are proud to be associated with commissioning the First on ground Green Hydrogen plant in Jorhat, Assam.

#HydrogenNOW #theFutureisNOW https://t.co/Bc7WO8kPHX",h2epower,0.9876788258552551
2022-03-10 02:44:50,"In many places of the world, green hydrogen is currently cheaper than gray hydrogen. The biggest reason is the conflict in Ukraine.

#hydrogen #energy #renewableenergy

https://t.co/9PPi38qkO1",EnergyNews_Biz,-0.9645694494247437
2022-03-10 02:39:00,"RT @GovKathyHochul: When I said we were going to make New York a global leader in green energy, I meant it. 

Today I was proud to announce…",jobs_ny,0.9996671676635742
2022-03-10 02:38:43,"Fortescue Future Industries (FFI) and Airbus have formed a working alliance to assist the aviation industry in decarbonizing through zero-emissions green hydrogen.

#hydrogen #energy #renewableenergy

https://t.co/DTXTcKYGL2",EnergyNews_Biz,0.8423349261283875
2022-03-10 02:26:41,"RT @EnergySmartFarm: Dr Neil Thompson,  with the Centre for Clean Energy Technologies @QUT, has created a series of 3 short videos for the…",DPI_ClimateTeam,-0.9416228532791138
2022-03-10 02:26:09,"RT @OilIndiaLimited: OIL is the first among the PSUs to implement a green hydrogen plant in the North East (Jorhat, Assam). More initiative…",hassansind,0.9923536777496338
2022-03-10 02:25:43,"RT @SoLow_ItHz: EV's are a scam &amp; if you buy one, you shouldn't feel better about yourself or the environment. 2x the energy &amp; carbon footp…",JeanWal33859349,-0.9989122152328491
2022-03-10 02:24:51,"@Zecca_Lehn @LaceyReddix is doing some cool with with water tech 
Also, Dr. Laureen Meroueh is doing some really innovative green hydrogen work https://t.co/5VT0m3Xp8G",MrWwwiseman,0.998038113117218
2022-03-10 02:24:12,"@pewtergod @EarthOne_13 @Albert13Collin @RandyBartels14 @TheBabylonBee https://t.co/Vq9zP4mhYB
A Japanese-Australian consortium began converting brown coal into liquid hydrogen as part of a $500 million pilot project at AGL’s nearby Loy Yang A power plant.",ValenRCN,-0.9939256310462952
2022-03-10 02:22:07,"OIL is the first among the PSUs to implement a green hydrogen plant in the North East (Jorhat, Assam). More initiatives are in the pipeline for North East and we are confident in launching them in the near future. @CmdOil 
#SustainableDevelopment #oilindialtd #oilindia https://t.co/0vBzdFlygO",OilIndiaLimited,0.9984196424484253
2022-03-10 02:20:13,@Michael18070094 @Frank61pc @StevensAsh @Bowenchris It’s cute you think so. Ever heard of biofuels? Green hydrogen? Like I said before I’ve given you references before full of verified facts. Learn to read and not scoff at stuff you’re scared of,Madbats69,0.9975517392158508
2022-03-10 02:17:47,@Michael18070094 @StevensAsh @Frank61pc @Bowenchris Already replied with multiple technical resources about base load solutions. If you haven’t the ability to click a link and read then that’s on you. Scoff all you like and remain ignorant. Biofuels can and are used NOW. Green hydrogen is incredibly easy. https://t.co/0yiOzJsaBO,Madbats69,-0.9700148701667786
2022-03-10 02:15:18,"HAMBURG FORMULIERT IMPORTSTRATEGIE FÜR GRÜNEN WASSERSTOFF
Hamburg - Die Wirtschaftsbehörde der Stadt Hamburg hat eine Importstrategie für Wasserstoff vorgelegt. Mit ihr soll Hamburg zum Green Hydrogen Hub Europe - einem Drehkreuz für Wasserstoffimporte...https://t.co/oOzYWQeaPZ https://t.co/0NB4Fyrr0C",StromanbieterH,-0.992081880569458
